n,d,epsilon,delta,mechanism1_mse,mechanism2_mse,mechanism3_mse,mechanism1_sd,mechanism2_sd,mechanism3_sd
100,10,0.1,1e-06,5272.077812160967,2947.7128434205974,1427.632159135946,72.26432035683735,53.65357839151151,37.67007283267564
100,10,0.1,1e-05,4430.257136514201,2209.379687087002,964.6940084674618,65.97712393728384,46.71734255606536,30.918660175129713
100,10,0.1,0.0001,3373.569470636846,1980.8644560637229,577.0028799053794,57.84904035876108,44.08535283690226,23.8676070343779
100,10,0.5,1e-06,197.9383509525979,121.1691326969224,64.93882361283495,13.963069398611148,10.911542633393331,8.007430467143966
100,10,0.5,1e-05,155.0286251136706,88.38493265055232,48.04537973328222,12.391359913260398,9.36376179850464,6.896435194174376
100,10,0.5,0.0001,141.3166861004987,76.53251339931916,35.93560357441454,11.79696681227062,8.674382691574113,5.938860745176767
100,10,1.0,1e-06,58.945583954791786,29.01154420614434,18.383892173290647,7.617389184380976,5.3212383255631535,4.267065249567334
100,10,1.0,1e-05,44.677560939749455,22.31739058249934,14.137822847691712,6.641292851751293,4.682640597499547,3.7406072083051383
100,10,1.0,0.0001,39.23697192509418,18.184287367390557,10.307151139149063,6.237536003206686,4.2335047410428945,3.1846635269331784
100,10,2.0,1e-06,13.04471225514178,7.313045998872458,5.4709995149540935,3.5630658809623212,2.6834795363869937,2.329284272102961
100,10,2.0,1e-05,10.810996024952985,6.25085766441213,3.793680363163619,3.2705286005079635,2.4623130998303298,1.9403723718784747
100,10,2.0,0.0001,9.062194051583372,4.6915425755910665,2.806743704862735,2.9946815039613837,2.1551530089687687,1.6662926490377212
100,10,5.0,1e-06,1.9656910062511617,1.154860392599598,0.9530774674964391,1.3972006376354713,1.0668731366128232,0.971384095519576
100,10,5.0,1e-05,1.7670503274135498,0.9694855883404326,0.7830952189311194,1.3198553497710832,0.9807846859011405,0.8804538010229443
100,10,5.0,0.0001,1.4812901324330292,0.7900054469792094,0.6583902917413788,1.2043474415893867,0.877836301342253,0.8079317504397011
100,50,0.05,1e-06,21809.550418591112,11175.670969621156,4616.2388655021405,146.52451317927202,104.59460860797324,67.62965049882168
100,50,0.05,1e-05,15620.73069975253,9836.83681986864,3321.2076336466007,124.39078306253722,98.59846960805856,57.13435853761105
100,50,0.05,0.0001,13264.352152992078,7471.293399898542,1975.936745045038,114.36517239532455,85.72980298814727,44.177634767286705
100,50,0.1,1e-06,5254.3689157029885,2844.1882520363033,1314.1945223127145,71.77899317326589,53.0508786775593,35.970684841503704
100,50,0.1,1e-05,4491.547926490801,2341.524902866075,865.5390848882529,66.14624647648415,47.702141216255086,29.209362288779396
100,50,0.1,0.0001,3378.4241366622286,1944.8371798108953,649.3485725280789,57.554150267458986,43.81489382491789,25.289746762243873
100,50,0.5,1e-06,196.41752702700919,114.12400059330847,60.26054354025909,13.776452876656137,10.612541702682485,7.705856866852163
100,50,0.5,1e-05,182.1032634738527,90.2246954644531,45.573724222482355,13.4381223439037,9.412741313620089,6.692685155101996
100,50,0.5,0.0001,137.34837521190684,73.94627869285476,34.80934443326786,11.586903218820058,8.53612215700732,5.869521801713389
100,50,1.0,1e-06,50.71669598110051,28.926331581875665,18.00998653693532,7.072294121536068,5.343558348995447,4.204178883241179
100,50,1.0,1e-05,41.81322728548744,20.976427863729338,13.445036042140122,6.410052046024745,4.549556218909845,3.6471677078275717
100,50,1.0,0.0001,34.19836632619838,18.355887087503127,9.76886470250153,5.816745816936383,4.2650459402951,3.101845413869921
100,50,2.0,1e-06,13.137111287337024,7.291708094797277,4.941797546938252,3.5793709770762847,2.673444461833829,2.210025162915243
100,50,2.0,1e-05,11.159924320051761,5.817814930865779,3.7722907136473487,3.3230157976155157,2.3975424095233846,1.9334475977598262
100,50,2.0,0.0001,7.842822040000304,4.414566024350641,3.0789288750562553,2.781717785729927,2.090443155473717,1.7473662834101558
100,50,5.0,1e-06,1.974684816611918,1.1495942547444111,0.9864665858419844,1.398087677171582,1.0620618753060582,0.9891721149418563
100,50,5.0,1e-05,1.72991800260685,0.8798094711928496,0.8291059759306819,1.3046666790193553,0.9302954090438575,0.9022233145359051
100,50,5.0,0.0001,1.3921441118301,0.7982039143196534,0.6677145513626546,1.1707628561287777,0.886285602510377,0.8124638088238939
100,100,0.05,1e-06,21317.962560864864,11731.444939407596,4505.09905240831,145.07713091088556,107.29851809593784,66.45152632454548
100,100,0.05,1e-05,16958.488099242684,9406.870960894454,3480.0185324364393,129.76569429462674,95.99558209176158,58.57020406392261
100,100,0.05,0.0001,14048.819519774226,7689.493602908464,1965.6272223690235,117.86969879499802,86.86568518173905,43.92338384953879
100,100,0.1,1e-06,5579.139489118941,2745.6361094717668,1288.879380775174,74.32163732470678,52.00550303397165,35.58111745516635
100,100,0.1,1e-05,4412.559969833155,2409.8550204667363,1006.9663866269057,65.75816954446096,48.751802238525464,31.48678579827661
100,100,0.1,0.0001,3630.491162312069,1896.1574474771992,618.868840293201,59.8256697519932,43.26355821352818,24.514471612678186
100,100,0.5,1e-06,203.67533641934432,114.47229075276758,68.22405372350676,14.199667227539152,10.61323766518029,8.217124204789638
100,100,0.5,1e-05,175.64354793303846,97.47353009595193,53.636336025700075,13.133216124161859,9.787843460476907,7.286105119630427
100,100,0.5,0.0001,140.2687743508048,75.4014896509058,33.67523755879917,11.800751559968665,8.635923287073979,5.769039265399468
100,100,1.0,1e-06,53.6079241971031,27.688744785496084,18.12650463243292,7.2695104152472,5.239601168501272,4.213783333631497
100,100,1.0,1e-05,43.049368640897185,23.06541861966091,13.74290102779727,6.523161185519944,4.771500416046648,3.6662888181323496
100,100,1.0,0.0001,35.532825833190245,18.914604349488823,9.326354804231414,5.918068571945436,4.3071351304335534,3.0412581786168325
100,100,2.0,1e-06,12.59511669443867,7.066536405915556,5.020265002017202,3.5223333236110697,2.641301587941325,2.223124072859718
100,100,2.0,1e-05,11.309330689453557,6.059269880885727,3.8625901569286656,3.3408648097061,2.4430466907264985,1.9512509168845196
100,100,2.0,0.0001,8.861169553655099,4.977383948856797,3.1408779010503696,2.950533591815003,2.21000019519471,1.7677653904434159
100,100,5.0,1e-06,1.9387741335211603,1.1796182557449757,0.9357364270680483,1.3781070882669355,1.0778842742625563,0.9601368564689263
100,100,5.0,1e-05,1.890930556205446,0.892290317199944,0.8399903462446915,1.3649680909257502,0.9389187494177523,0.9092153453393739
100,100,5.0,0.0001,1.448590058749111,0.758618696484597,0.6661456044215196,1.1943621670688735,0.8659666403201529,0.8111083035782182
500,1,0.05,1e-06,19712.509624356917,10935.724936417624,4862.760557338081,139.4336924056127,103.84638838444934,69.13126458363126
500,1,0.05,1e-05,17596.053596454884,9900.992256995325,3408.9194430797934,131.67335621493072,98.77366931832873,58.06676118271564
500,1,0.05,0.0001,14224.347073363493,7393.064061913639,1989.6910133658512,118.28617863145719,85.52967330865616,44.260679606959386
500,1,0.1,1e-06,4877.741838692621,2605.2741300456846,1317.14378906618,69.38623396895842,50.78378047953923,36.10498998822889
500,1,0.1,1e-05,3920.2324510764374,2504.5607152741914,967.2086708356153,62.262267805367685,49.81999237076987,30.919395497415017
500,1,0.1,0.0001,3736.365425384172,1708.1925799843132,577.9559852702249,60.8322882464016,41.04584176498783,23.908084695492658
500,1,0.5,1e-06,212.17803571047034,109.23855584211208,62.34601924297881,14.47265769912246,10.36678996294783,7.840771346786016
500,1,0.5,1e-05,168.73201026070134,92.38932773847469,51.10588670743635,12.925219210174244,9.575719944529295,7.117022893625192
500,1,0.5,0.0001,148.355854711635,79.48914647724582,31.82370761384401,12.009471615875796,8.878469985529124,5.616272217720306
500,1,1.0,1e-06,52.008940806758815,26.37895311839918,18.211140108876645,7.144927015260672,5.086852280619523,4.245718612910055
500,1,1.0,1e-05,42.136770687819585,25.71247850158617,13.107880975924052,6.460954448687343,5.024717051707086,3.6069140527589676
500,1,1.0,0.0001,37.26917293365682,19.719987371254685,10.151707968997114,6.060739985755761,4.412040034192079,3.158521014002812
500,1,2.0,1e-06,12.623806886579365,6.935791922675669,4.74397665728336,3.5289514119862395,2.621806501149945,2.1644741997715418
500,1,2.0,1e-05,11.278431603931782,6.301586537920619,4.009497609512904,3.3179767870696657,2.483478134120985,1.9830532122527842
500,1,2.0,0.0001,8.956658700484022,4.669777520549891,3.0839231922002566,2.9823511772835305,2.141087450165692,1.7426841565444948
500,1,5.0,1e-06,2.15378539940104,1.0800421975239112,0.9425587909802939,1.453355235458331,1.0316725620106515,0.9601914580347387
500,1,5.0,1e-05,1.7984893514694729,0.9808161203336978,0.809749688522108,1.334917187910743,0.984698720363367,0.8894216141255773
500,1,5.0,0.0001,1.4848915159125196,0.7611764883633112,0.6235724637751453,1.2111402202730417,0.8672833115805263,0.7851451486540209
500,5,0.05,1e-06,19718.055739758885,10276.111046197466,4833.033432518858,138.83998779191705,100.56108505943911,68.85893051250648
500,5,0.05,1e-05,17022.70063432322,9287.628724981576,3329.858295051034,129.46386350757496,95.63629283486458,57.457945923071705
500,5,0.05,0.0001,13289.317351863428,6759.638408265414,2019.8467725336363,114.76485855647346,81.88709162596255,44.485345746982794
500,5,0.1,1e-06,5549.980891513055,2854.0167885492788,1369.5114608122688,74.06996712017013,52.932797132889924,36.57454848232231
500,5,0.1,1e-05,4056.7896692041786,2308.236974823696,898.5787177948063,63.26965475296182,47.75618470476379,29.7839939137343
500,5,0.1,0.0001,3416.0690397831727,2099.005658132286,574.2960496440608,58.111917381828576,45.49720257405629,23.81407085841879
500,5,0.5,1e-06,207.53751701060128,104.69266592961226,71.17714020526412,14.347984618188764,10.195433147256917,8.38539061039808
500,5,0.5,1e-05,171.74895314836434,90.22938736885776,53.588923373098964,13.028200988885189,9.452397812726575,7.277856440918586
500,5,0.5,0.0001,140.52146118513187,72.76928643673973,31.6432539495628,11.80416501253627,8.48102990583013,5.5854859267591
500,5,1.0,1e-06,50.201252268181634,26.29980622365651,17.38942857580094,7.032060113401139,5.1077657572302275,4.134221914065883
500,5,1.0,1e-05,43.2025038996844,22.77489343499499,13.537040425424598,6.527452456957166,4.729049608821478,3.655387668472069
500,5,1.0,0.0001,37.15774251387947,18.648039654782693,10.148644486511042,6.06985822828013,4.291970563051367,3.1625418549643385
500,5,2.0,1e-06,12.459583076007299,6.945280417880338,4.791006909924438,3.5028953030215546,2.6277506701456845,2.1694499717957463
500,5,2.0,1e-05,10.798799964912677,6.232845722933582,4.021771063999745,3.268682112743181,2.484914234749378,1.992219961441322
500,5,2.0,0.0001,8.895336061125313,4.598150881053516,2.953909235092828,2.961935868533174,2.1206894648638013,1.7025074936445166
500,5,5.0,1e-06,1.9519621544885635,1.1317842170159929,0.936696460774795,1.3897238062004202,1.0609774054843277,0.9621328876518914
500,5,5.0,1e-05,1.6450043100724632,0.9373689033181515,0.831560631119921,1.2783251153866115,0.9617244334146438,0.9035782004732109
500,5,5.0,0.0001,1.4414771596622933,0.7726228037517757,0.6459239132258462,1.1954029290367243,0.8736784127422121,0.7990381164247451
500,10,0.05,1e-06,20177.50989923463,10955.307862600243,4427.061534060653,141.47157806417403,103.8997472871526,66.38355529824894
500,10,0.05,1e-05,17326.339102354184,9388.400950696207,3148.9688751760937,130.6597077501239,96.22724515841239,55.69159958649808
500,10,0.05,0.0001,15155.400599833947,7401.071585746147,1794.0221017627805,122.0560855754197,85.537739605844,42.13031984981462
500,10,0.1,1e-06,5500.227244155898,3193.069769328817,1327.886188674929,73.66826844652145,55.978162445878276,36.20933700009507
500,10,0.1,1e-05,4303.691496469024,2254.768390276128,1028.542047401992,64.828029856228,47.244133398876684,31.87184632546738
500,10,0.1,0.0001,3616.5128388540625,1741.28178312647,559.6935814327388,59.88892647384189,41.345658839139,23.470795719038186
500,10,0.5,1e-06,210.59749797052655,103.44400514055835,59.08343396261377,14.406350076139452,10.088768996304214,7.622094914439195
500,10,0.5,1e-05,174.83353362818238,104.28956311105426,49.57775703177542,13.117818099563147,10.109471132367814,7.005664169836535
500,10,0.5,0.0001,128.9413899560699,75.43598707969088,36.648415545962294,11.258033188983664,8.635161984724274,5.991405637839354
500,10,1.0,1e-06,52.98257029959677,27.43046123091811,17.052136252212787,7.231379387675784,5.203156660056597,4.100876875766104
500,10,1.0,1e-05,42.229685365238474,23.924667324197195,13.457764114837051,6.429884298081309,4.854153544991929,3.623144736263137
500,10,1.0,0.0001,34.3045034394553,18.317894996992656,10.786808443431678,5.827015811153949,4.224472061807779,3.2572663700291002
500,10,2.0,1e-06,12.807530561561766,7.357298520250408,5.159073045024242,3.555226739732735,2.6925847906809652,2.261654412628974
500,10,2.0,1e-05,10.320957872675638,5.673201180993769,4.126999368205753,3.190553673896424,2.367179717314685,2.009790159178368
500,10,2.0,0.0001,9.2039135502966,4.872706654720612,3.1490130966191208,3.0124241267914975,2.192877566884791,1.7640837435999548
500,10,5.0,1e-06,2.0610247721754784,1.0958779360782704,0.9572116454779781,1.4269509133729292,1.0373411949236926,0.969784638962634
500,10,5.0,1e-05,1.8241292912474028,0.9893077704247496,0.8205572946293271,1.3470318591818367,0.9882531515586166,0.9018355768839174
500,10,5.0,0.0001,1.4297903482560599,0.7487265744111401,0.6007850982871024,1.1870180886625523,0.8572641787271451,0.7707582807717832
500,50,0.05,1e-06,22760.433273491242,10814.456406025958,4936.979413708958,149.65072358300023,103.17637216324549,69.68652045266074
500,50,0.05,1e-05,17773.479029261325,9521.466379220721,3224.2126300847895,132.04579781713556,97.12926262258006,56.33358265709478
500,50,0.05,0.0001,13412.779147759467,7719.786441596324,2025.52580205704,115.18729525339829,87.43787757924386,44.66064019568828
500,50,0.1,1e-06,5230.974637654593,2835.0183468987566,1357.8156947348011,71.87648478850096,53.00438508763641,36.65519225714951
500,50,0.1,1e-05,4527.581295599409,2442.8512167586764,929.0586804856459,67.03352956902657,48.97685835783025,30.32183860461968
500,50,0.1,0.0001,3548.1998501077533,1899.8158006444107,556.0515448701944,59.132096538559516,43.33996627794215,23.471463871530247
500,50,0.5,1e-06,219.20201112491677,115.42107879352122,60.913934353209996,14.72664662756795,10.657113017557721,7.730673538275811
500,50,0.5,1e-05,178.46315908108667,100.13610133037078,47.4684498443601,13.277418191995176,9.957319089986047,6.868242456763167
500,50,0.5,0.0001,139.7253920820184,73.44729841545517,35.1382099433607,11.732685567726069,8.503591984464945,5.8961738952220895
500,50,1.0,1e-06,48.23938995519366,28.920422383381652,16.754002671793806,6.914532991268265,5.345454913859234,4.053638692740447
500,50,1.0,1e-05,44.17492974078616,22.920512593850454,13.564257866122357,6.609984446389257,4.755828213890512,3.6650422593998884
500,50,1.0,0.0001,36.697704974810335,19.06589459530656,10.393784330727653,6.016580875648562,4.332740956206366,3.204008416626517
500,50,2.0,1e-06,12.190570182731937,7.57607983777388,4.88908521206353,3.4784531546840363,2.7287737659189024,2.1991551989352294
500,50,2.0,1e-05,11.04357015037991,6.397355260812347,3.898256096791912,3.2882063808052786,2.5196794952340587,1.9572197147713903
500,50,2.0,0.0001,9.555089322199422,4.548452840074558,3.0260093311455103,3.0718535146707233,2.1173909375067153,1.7294338113592858
500,50,5.0,1e-06,1.9632364797819135,1.1296524929682632,1.059296620978655,1.3849741707412657,1.0586563823765183,1.0241319134914648
500,50,5.0,1e-05,1.6532203254968383,0.9816408215381305,0.7965820264828962,1.2785531630658755,0.9814019543404389,0.8861145009152631
500,50,5.0,0.0001,1.3798140831277046,0.7082225199295591,0.6258620920012857,1.1636907591486396,0.8342229678280815,0.7859287205739175
500,100,0.05,1e-06,21099.497375288134,11420.235434138804,4893.40062841114,143.6624884823134,105.75956961341615,69.32464290091885
500,100,0.05,1e-05,18802.470196005834,9331.328590488349,3405.4572386991676,135.96258085481657,95.79642718691288,57.981006051197845
500,100,0.05,0.0001,13615.730297925733,7467.938974032615,2034.2890583144206,116.27767232189369,85.58679343654494,44.86464374912348
500,100,0.1,1e-06,5003.548279469397,2918.205397499321,1294.5409518900647,69.83994781213485,53.60832301078891,35.71050483016505
500,100,0.1,1e-05,4429.187452899803,2250.544401386652,977.5044513029885,66.08000690705366,47.055555448471,30.987675500007818
500,100,0.1,0.0001,3457.9901491765145,1884.107544199538,593.6904763575509,58.55090788906722,43.109180368785715,24.17495961622256
500,100,0.5,1e-06,211.69805201094192,107.49872504536481,63.003558932736155,14.482590533207489,10.317595593989358,7.883460236928478
500,100,0.5,1e-05,166.70014884418293,98.07670890488158,53.3699015997304,12.826627307200559,9.846359570726635,7.247874032805676
500,100,0.5,0.0001,137.87507528816428,77.08339554390845,33.76845203358975,11.692269051998293,8.705021464636491,5.775292725310155
500,100,1.0,1e-06,52.98899570425552,30.518678828517995,18.464326148808468,7.200814758470608,5.501709393153636,4.269473663177847
500,100,1.0,1e-05,43.581412316023325,23.761903984656833,13.406887028773857,6.571419201753865,4.841588578599175,3.639039117184525
500,100,1.0,0.0001,31.396987219011567,18.577213542845534,9.917242279234015,5.571482815141389,4.273904370802034,3.121109873994079
500,100,2.0,1e-06,12.41624752532735,6.8212927499659655,5.063234579948433,3.494515029010105,2.577272120080175,2.2308112650522465
500,100,2.0,1e-05,10.579575457033666,5.913979787691918,4.266435592373098,3.2292118416788824,2.4236530593644843,2.049224471478996
500,100,2.0,0.0001,8.794324884976998,4.992385313416968,2.928047101795869,2.9464822750394144,2.2208571936224812,1.7032236874306919
500,100,5.0,1e-06,2.2047510443547083,1.00877589159284,1.0256827615938011,1.4716763109250302,0.9968702952156395,1.007011565252836
500,100,5.0,1e-05,1.8105317760358965,0.9048927543677794,0.771883041295747,1.3350581285022118,0.9460646625099726,0.8738388827845199
500,100,5.0,0.0001,1.5137168717831118,0.7709050565774561,0.6204528715780058,1.226171189252533,0.8759435757041215,0.7826291524557918
1000,1,0.05,1e-06,18981.890714245743,11259.960967530937,4823.175687756831,136.5531600073155,105.51701020402697,69.16045679132516
1000,1,0.05,1e-05,17527.729782681105,9838.949869656788,3338.8938380191466,131.55481786244795,98.46538912119048,57.115556848520285
1000,1,0.05,0.0001,14648.069404961245,7319.756097098693,1796.3995612443937,119.87861598344992,84.9306315191678,41.8512851701615
1000,1,0.1,1e-06,4877.516587530273,2783.6258970425124,1252.9088992768097,69.4449408957422,52.45581900064049,35.24186255579248
1000,1,0.1,1e-05,4518.610459350823,2401.4614395380463,968.8858945816535,66.7976484771194,48.7784150190808,30.88667848856918
1000,1,0.1,0.0001,3409.8294576949106,1805.1656429531336,640.2154201882425,58.10587414240025,42.098841055367345,25.10357575922665
1000,1,0.5,1e-06,201.43912630003177,113.07265114240923,60.28855269662315,14.085136606920338,10.546670284419907,7.6842943291763675
1000,1,0.5,1e-05,171.67847210381873,95.95518234406008,51.121640253253794,13.043257626963193,9.735140934759517,7.068917149542502
1000,1,0.5,0.0001,135.48389187621714,80.51835374437812,34.93737593312217,11.449727482443826,8.913295472878053,5.86905926786943
1000,1,1.0,1e-06,53.13514787661819,27.241599519213743,18.519991448666154,7.25430876090743,5.172674984300204,4.279741184721496
1000,1,1.0,1e-05,44.959150192922934,23.178233676955823,14.191003712919098,6.651340506349319,4.782110399849212,3.7426722624410105
1000,1,1.0,0.0001,34.164897954724914,18.713069814396864,10.574383609928836,5.795668116133014,4.28258241160353,3.2189154399583466
1000,1,2.0,1e-06,13.228100806940711,7.011289725644322,5.043040330179978,3.6141920928941493,2.63310157171002,2.2223057183477133
1000,1,2.0,1e-05,10.594502470449525,5.713159131595486,4.018027674670847,3.229534702581488,2.3709176968010675,1.982706256119006
1000,1,2.0,0.0001,8.81595658978843,4.7568953565252174,2.7507869265800333,2.955705322686331,2.165912774528465,1.6354872501348283
1000,1,5.0,1e-06,1.9933180141082172,1.1646600738418378,1.0035817110120178,1.403333514306078,1.0710363157771627,0.9964130008479684
1000,1,5.0,1e-05,1.8990776891919858,0.9265898644610651,0.8235511277532058,1.3657440798901312,0.9561942092460181,0.9025205103422825
1000,1,5.0,0.0001,1.4004114597813329,0.7686450693734164,0.6505328847017522,1.1710594234537546,0.8701181356272618,0.801113392133942
1000,5,0.05,1e-06,22080.213436001206,10443.879955578897,4698.863227788568,147.07751073020464,101.05868175549821,67.9367085878502
1000,5,0.05,1e-05,17484.278599956655,9128.528345150151,3556.490462837189,131.0957256858726,94.86431388613484,59.17802450118705
1000,5,0.05,0.0001,14572.045967183221,7299.241663425644,2123.6870788171063,120.07694735371865,84.80453370553437,45.89266444365308
1000,5,0.1,1e-06,4991.348486311101,2788.018646388667,1343.8234507563732,70.1680655470798,52.558675035939096,36.24840529678436
1000,5,0.1,1e-05,4054.77888306353,2360.99701881992,983.4213689662341,62.92813686687257,48.02015480215953,31.15726370558183
1000,5,0.1,0.0001,3437.08275516558,1754.0012418879269,610.8080473344493,58.20800252329313,41.57667834627858,24.449232154874146
1000,5,0.5,1e-06,206.83711629779296,123.17756580906716,66.97600350233367,14.27505880046858,10.97591136582846,8.134235458432249
1000,5,0.5,1e-05,176.45239989139657,91.60474846492426,45.59355609458621,13.154525487719306,9.534246912715181,6.705162084634881
1000,5,0.5,0.0001,146.9577671076548,77.31632368482578,35.540995351001754,12.072172118535082,8.683964668121735,5.926143231974544
1000,5,1.0,1e-06,55.96565289877786,27.006571473077997,19.126661861461947,7.38732601982681,5.16549687409397,4.348669445903622
1000,5,1.0,1e-05,43.98250254323931,24.77198702253363,14.588104712962124,6.590514203043341,4.947676692685943,3.8020077957750744
1000,5,1.0,0.0001,33.430579536894406,19.17059978126128,9.778352237796089,5.750590833764522,4.3561899547633995,3.112493860032232
1000,5,2.0,1e-06,13.552115619690522,6.902216747518466,5.233476609464836,3.661076776968874,2.6190011458303215,2.2766218137342755
1000,5,2.0,1e-05,11.12857104312177,6.03924855837828,3.870820843059607,3.3094258097552283,2.434354861313869,1.9576465177201492
1000,5,2.0,0.0001,9.021239296191357,4.590442629298662,3.068753310794249,2.969849407934988,2.1261392447814886,1.7366670594813538
1000,5,5.0,1e-06,2.2291642472331463,1.0191733637960312,1.0412316627396385,1.4820814936581792,1.0029980726583188,1.0165194061988632
1000,5,5.0,1e-05,1.6589757411856598,0.9062747109850491,0.799627616370893,1.2801452519463965,0.9411657857087056,0.8916798449078212
1000,5,5.0,0.0001,1.3301854908786854,0.7410357785280721,0.6051089876657627,1.1425097089252336,0.8543723178851572,0.7721982468548257
1000,10,0.05,1e-06,21665.306341638545,10958.164751767918,4838.503420319436,146.21830863547513,103.95078510998704,69.12472568423436
1000,10,0.05,1e-05,17359.78126701716,9191.525135047716,3353.591236411846,130.7468610691874,95.10934638982584,57.616105535373016
1000,10,0.05,0.0001,14825.777874457675,7847.222511451575,1946.407085975178,120.48375788358942,88.0433174630507,43.8879232260431
1000,10,0.1,1e-06,5221.19840914021,2539.388909025534,1335.760564945514,71.86712505767808,49.85338945543383,36.45095241716999
1000,10,0.1,1e-05,4561.649466880533,2309.792329624177,954.2827497387516,66.98890571392018,47.655034108664495,30.56281868243401
1000,10,0.1,0.0001,3738.943550020599,2008.9520636105494,608.4644891068102,60.53977797384671,44.312248810488484,24.52582957371093
1000,10,0.5,1e-06,215.4019143704455,109.09375418108944,56.971504641684234,14.644233799995908,10.379768434774935,7.468495897721624
1000,10,0.5,1e-05,177.60869163938082,93.28485843005947,55.431799513376404,13.24548498882072,9.543553279911155,7.416701335616368
1000,10,0.5,0.0001,144.6469283555506,74.07854863652338,36.72891839562986,11.933054450238284,8.526364565832715,6.025221961508608
1000,10,1.0,1e-06,50.10098196201123,27.05164965428107,15.93536648442743,7.027524260223009,5.1699601101499075,3.9629026335989557
1000,10,1.0,1e-05,43.42299178201141,24.077919137189966,13.1680613385073,6.528112796712395,4.862251769674627,3.6081257795823896
1000,10,1.0,0.0001,33.18006928991325,19.107567083673633,10.465124161930445,5.729967709978298,4.354958297717319,3.2057346169337833
1000,10,2.0,1e-06,13.020752857323975,6.631249572225336,4.502229945108541,3.580275542951791,2.5536009619096993,2.106695943685779
1000,10,2.0,1e-05,11.026123221170101,5.80805194809723,4.01379582432797,3.287961292210885,2.395841608982492,1.992432184843329
1000,10,2.0,0.0001,9.305790203729323,4.75759399319265,3.158005534477377,3.0316044359016106,2.1658454474281985,1.7604813754491406
1000,10,5.0,1e-06,2.175008432791265,1.1297453362035754,0.9686531610324766,1.4648548787134104,1.0572483204717726,0.9772230301572848
1000,10,5.0,1e-05,1.731316897596221,0.9607947658535405,0.849323611635677,1.3063351647085137,0.9753185710603075,0.9113112474327967
1000,10,5.0,0.0001,1.4393793307606884,0.7032838394237338,0.6370006177492389,1.193205637058105,0.8312661710918565,0.794036646119046
1000,50,0.05,1e-06,21142.876643682604,10470.170531672075,4839.5993629335735,144.29748030209367,101.38317229618566,69.00001589551621
1000,50,0.05,1e-05,18244.730752802,9455.580079429445,3253.2367376924476,133.59670822947362,96.88613762783987,56.41918852284978
1000,50,0.05,0.0001,14012.49360218531,7482.746181734097,2170.3423905899394,116.74535513927492,86.00951181025242,46.335980120357036
1000,50,0.1,1e-06,5571.916518046781,2868.490463625306,1356.166056471025,74.00808457200296,53.28799629807245,36.68581748723075
1000,50,0.1,1e-05,4566.528218239432,2335.929956550812,975.0151516868536,67.10986338551997,48.03648198835481,31.006502704415606
1000,50,0.1,0.0001,3476.3125690563174,2093.2803258099802,559.627455216367,58.52266503256809,45.3920318484913,23.530911117916112
1000,50,0.5,1e-06,197.51015604227644,113.3249010383598,60.43629443843084,13.901165280032624,10.56799809426622,7.697302502501013
1000,50,0.5,1e-05,163.34557959100158,97.11104443382763,49.12448410174628,12.722261946419252,9.76299096085228,6.974659364543909
1000,50,0.5,0.0001,143.00967221641628,71.28422689284983,35.42323031362433,11.82304305702301,8.377786862647685,5.903737030081895
1000,50,1.0,1e-06,49.29617633471726,27.491204788436004,20.107156875381683,6.983869494589298,5.222008729237923,4.452411120001822
1000,50,1.0,1e-05,44.4513280203447,22.692107693613075,14.982085794589347,6.621515482817711,4.729028211480113,3.8474052739123055
1000,50,1.0,0.0001,32.268593970233596,17.959598476822208,10.572020406939416,5.643587187889496,4.216782825666456,3.240236824446246
1000,50,2.0,1e-06,12.93066142713396,7.021305875136861,4.878895114190813,3.5573241194667524,2.6300394257584676,2.1926684030998094
1000,50,2.0,1e-05,11.151994831172097,5.243814167826466,3.866184732463059,3.3208175223095053,2.260864332780187,1.9511999997764984
1000,50,2.0,0.0001,8.616834611550745,4.943463454057926,2.950658060037036,2.9151301930448987,2.2097377398732054,1.7046276900949136
1000,50,5.0,1e-06,2.0177010745647914,1.1043125315228566,0.964251062402728,1.4067817596330503,1.046798869546007,0.9730325133136439
1000,50,5.0,1e-05,1.6037660550980626,0.9738810288148437,0.7379040940655449,1.2568656722036207,0.9717112010412376,0.8524230780693293
1000,50,5.0,0.0001,1.4353849483864793,0.7550384193951573,0.6176349666308667,1.1909557842913765,0.8642855390866726,0.7774153480031831
1000,100,0.05,1e-06,20393.250062634626,11194.358892813261,4737.649615950387,141.64488183563873,104.72504266443313,68.49997329114714
1000,100,0.05,1e-05,18039.07530498201,8923.621350064808,3710.577906360395,133.4591911820357,94.05500832620277,60.61291028391561
1000,100,0.05,0.0001,12772.421532700513,7149.917043975181,1964.2109373830547,111.73212396185377,84.12275066311292,44.039858194885696
1000,100,0.1,1e-06,5135.037492521674,2596.152711145004,1375.254284941822,71.0960385628908,50.53639282507912,36.67922228080453
1000,100,0.1,1e-05,4700.661005696866,2220.232058550771,970.9583027223683,67.96227099577725,46.71725567594607,30.994355187333156
1000,100,0.1,0.0001,3480.9501556534706,2007.2505445530137,589.0309045014566,58.62976795098486,44.31582896232507,24.19042642582337
1000,100,0.5,1e-06,208.01143757168535,105.84543081278937,61.09387515132137,14.342154075067459,10.21275181864741,7.779334089601659
1000,100,0.5,1e-05,175.1935997907117,93.83002362767856,47.66783785358874,13.163902917504512,9.637347033153583,6.806413403754182
